Insured,Uninsured
0.5864520175621994,0.45505537178196465
0.5870095477036728,0.4560621314540486
0.5879155341835668,0.4569250683158349
0.5887750598183381,0.45764418236732346
0.5895648941854252,0.4580756507982166
0.5900991939043371,0.45937005609089604
0.5913768671452134,0.46037681576298
0.5922828536251075,0.46109592981446856
0.593095918414756,0.461383575435064
0.5937696006690362,0.46224651229685026
0.5946988175714917,0.46310944915863655
0.595442191093456,0.4635409175895297
0.5962784863056659,0.46454767726161367
0.5969057077148233,0.46483532288220913
0.5974632378562966,0.46598590536459084
0.5978581550398402,0.4667050194160794
0.59869445025205,0.46742413346756795
0.599228749970962,0.46771177908816336
0.6000882756057333,0.46828707032935424
0.600738727437452,0.4687185387602474
0.6013891792691709,0.46943765281173594
0.6019699398332056,0.4704444124838199
0.6026900829326085,0.4711635265353085
0.6031082305387135,0.47159499496620166
0.603921295328362,0.4724579318279879
0.6045717471600809,0.4730332230691788
0.6052918902594838,0.4734646915000719
0.6057332682881501,0.4744714511721559
0.6065463330777987,0.4746152739824536
0.6069644806839036,0.47475909679275136
0.6077543150509908,0.4753343880339422
0.6085906102632007,0.47590967927513306
0.6091481404046739,0.4767726161369193
0.6096824401235859,0.47720408456781244
0.610472274490673,0.4777793758090033
0.6109368829419007,0.4787861354810873
0.6120287128022859,0.47936142672227816
0.6127023950565661,0.4800805407737667
0.6136316119590215,0.48137494606644615
0.6143285246358631,0.4818064144973393
0.6149325156224592,0.48266935135912553
0.6153971240736869,0.4831008197900187
0.6162566497084582,0.48367611103120955
0.6167909494273701,0.48396375665180497
0.617511092526773,0.4846828707032935
0.6179989314005622,0.48511433913418667
0.6189049178804562,0.48626492161656837
0.6194624480219295,0.486984035668057
0.6203452040792622,0.4878469725298432
0.6209027342207355,0.4887099093916295
0.6215067252073315,0.48942902344311806
0.6222036378841731,0.48971666906371353
0.6229702418286989,0.49000431468430894
0.623458080702488,0.49086725154609523
0.6242943759146979,0.4915863655975838
0.6250145190141009,0.49230547964907234
0.6258508142263107,0.4924493024593701
0.6261992705647316,0.4927369480799655
0.626826491973889,0.49374370775204945
0.6273143308476781,0.4941751761829426
0.6278254001440287,0.49489429023443116
0.6282203173275722,0.49561340428591977
0.6289636908495365,0.4959010499065152
0.6294282993007643,0.49676398676830147
0.6299625990196762,0.49762692363008776
0.6302645945129742,0.4986336833021717
0.6308453550770089,0.4992089745433626
0.6314493460636049,0.4993527973536603
0.6320068762050781,0.4997842657845534
0.6323785629660603,0.5000719114051488
0.6330754756429019,0.5007910254566375
0.633795618742305,0.5009348482669351
0.6342369967709712,0.5012224938875306
0.6347248356447603,0.5020854307493169
0.6351429832508654,0.50251689918021
0.6357469742374614,0.5030921904214009
0.6362580435338119,0.5036674816625917
0.6364206564917416,0.504530418524378
0.6370943387460218,0.5053933553861643
0.6377447905777406,0.5056810010067597
0.6384184728320208,0.5056810010067597
0.6388830812832486,0.5066877606788437
0.639394150579599,0.5072630519200345
0.6398587590308268,0.5079821659715231
0.6403930587497386,0.508557457212714
0.6408808976235277,0.5087012800230116
0.6414616581875624,0.5091327484539048
0.6419494970613515,0.5095642168847979
0.6426464097381931,0.5101395081259887
0.6429019443863684,0.5104271537465842
0.6433897832601575,0.5112900906083705
