N,E,S1,S2,D
0.16248,0.08915,0.04658,0.02727,0.67452
0.16152,0.08772,0.04689,0.02683,0.67704
0.16023,0.08691,0.04659,0.0265,0.67977
0.1592,0.08612,0.04616,0.02613,0.68239
0.15825,0.08522,0.04573,0.02591,0.68489
0.15692,0.08465,0.04561,0.02548,0.68734
0.15572,0.0839,0.04541,0.02538,0.68959
0.15457,0.08354,0.04488,0.0252,0.69181
0.15351,0.08257,0.04446,0.02489,0.69457
0.1525,0.08194,0.04411,0.02458,0.69687
0.15123,0.08101,0.0437,0.02445,0.69961
0.14865,0.08168,0.04297,0.02439,0.70231
0.1475,0.08046,0.04297,0.02428,0.70479
0.1467,0.07982,0.0425,0.02395,0.70703
0.14565,0.07891,0.0419,0.02379,0.70975
0.14443,0.07838,0.04161,0.02332,0.71226
0.14318,0.07781,0.04143,0.02302,0.71456
0.14219,0.07642,0.04194,0.0225,0.71695
0.14105,0.07525,0.04127,0.0228,0.71963
0.14013,0.07471,0.0408,0.02245,0.72191
0.13897,0.0739,0.04021,0.0223,0.72462
0.13826,0.07254,0.04025,0.02192,0.72703
0.13723,0.0718,0.03985,0.02161,0.72951
0.13597,0.07134,0.03925,0.02121,0.73223
0.13477,0.07083,0.03876,0.02092,0.73472
0.13384,0.06997,0.03831,0.0207,0.73718
0.13288,0.06936,0.03792,0.02042,0.73942
0.13194,0.06898,0.03716,0.01982,0.7421
0.1309,0.06817,0.03666,0.01961,0.74466
0.12999,0.06766,0.03611,0.01926,0.74698
0.1291,0.06686,0.03591,0.01891,0.74922
0.1277,0.06636,0.03533,0.01872,0.75189
0.12657,0.0654,0.03519,0.01847,0.75437
0.12509,0.06503,0.03462,0.01821,0.75705
0.12378,0.06393,0.03463,0.01807,0.75959
0.12292,0.06304,0.03351,0.01868,0.76185
0.12184,0.06242,0.03326,0.01846,0.76402
0.12144,0.06114,0.03281,0.01821,0.7664
0.12051,0.06022,0.03236,0.01825,0.76866
0.11971,0.0595,0.03187,0.01803,0.77089
0.11882,0.05861,0.03153,0.01755,0.77349
0.11748,0.05816,0.03113,0.0174,0.77583
0.11635,0.05748,0.03082,0.01729,0.77806
0.11528,0.05716,0.03024,0.01702,0.7803
0.1142,0.0561,0.02987,0.01704,0.78279
0.11292,0.05564,0.02947,0.01682,0.78515
0.1118,0.05448,0.02942,0.01645,0.78785
0.11052,0.05398,0.02888,0.01611,0.79051
0.10929,0.05309,0.02857,0.01591,0.79314
0.10808,0.05242,0.02824,0.01557,0.79569
0.10667,0.05166,0.02802,0.01536,0.79829
0.10592,0.05091,0.02761,0.0151,0.80046
0.10491,0.05032,0.02707,0.0151,0.8026
0.10371,0.04985,0.02683,0.01495,0.80466
0.10245,0.04929,0.02647,0.01483,0.80696
0.10074,0.04949,0.02607,0.01449,0.80921
0.09952,0.0486,0.02607,0.01425,0.81156
0.09833,0.04821,0.02549,0.01402,0.81395
0.09716,0.04709,0.02569,0.01397,0.81609
0.09602,0.04654,0.025,0.01392,0.81852
0.09519,0.04573,0.02457,0.01381,0.8207
0.09441,0.04472,0.0242,0.01345,0.82322
0.09326,0.04416,0.02383,0.01327,0.82548
0.09193,0.04389,0.02332,0.01304,0.82782
0.09084,0.04293,0.02333,0.01287,0.83003
0.08991,0.04242,0.02296,0.01264,0.83207
0.08881,0.04211,0.02246,0.01248,0.83414
0.08771,0.04177,0.0219,0.01252,0.8361
0.08651,0.04122,0.02164,0.01222,0.83841
0.08571,0.04074,0.02146,0.0117,0.84039
0.08458,0.04012,0.02111,0.01138,0.84281
0.08372,0.03967,0.02058,0.01105,0.84498
0.08288,0.03902,0.02043,0.01088,0.84679
0.08204,0.03854,0.01985,0.01071,0.84886
0.08111,0.03798,0.01914,0.01089,0.85088
0.08013,0.03751,0.01887,0.01073,0.85276
0.079,0.03711,0.01876,0.01049,0.85464
0.07795,0.03653,0.01854,0.01017,0.85681
0.07719,0.03595,0.01808,0.00998,0.8588
0.07618,0.03532,0.01799,0.0099,0.86061
0.07551,0.03441,0.01765,0.00979,0.86264
0.07458,0.03386,0.01718,0.00966,0.86472
0.07345,0.03338,0.0171,0.00947,0.8666
0.07257,0.03297,0.01685,0.00924,0.86837
0.07146,0.0324,0.01663,0.00902,0.87049
0.07051,0.03187,0.01646,0.00888,0.87228
0.06961,0.03133,0.01623,0.00874,0.87409
0.06849,0.03079,0.01604,0.00859,0.87609
0.06747,0.03033,0.01592,0.00853,0.87775
0.06662,0.02976,0.01559,0.00857,0.87946
0.06551,0.02947,0.01519,0.00854,0.88129
0.06455,0.02915,0.01489,0.00827,0.88314
0.0637,0.02853,0.01481,0.00808,0.88488
0.06268,0.02807,0.01468,0.00794,0.88663
0.06173,0.02731,0.0148,0.00777,0.88839
0.06081,0.02678,0.01438,0.00764,0.89039
0.06019,0.02616,0.01413,0.00748,0.89204
0.05932,0.02559,0.01379,0.00732,0.89398
0.05843,0.02506,0.01357,0.00727,0.89567
0.05745,0.02487,0.0134,0.00714,0.89714
0.05678,0.02405,0.01346,0.00706,0.89865
0.05604,0.0236,0.01303,0.00689,0.90044
0.05505,0.02308,0.01277,0.0068,0.9023
0.05412,0.02288,0.01258,0.00663,0.90379
0.05278,0.02261,0.01232,0.00654,0.90575
0.05213,0.02195,0.0121,0.00644,0.90738
0.05131,0.02152,0.01192,0.00635,0.9089
0.0505,0.0212,0.01161,0.00619,0.9105
0.04972,0.02081,0.01137,0.00608,0.91202
0.04908,0.02046,0.01108,0.00585,0.91353
0.04827,0.02018,0.01084,0.00576,0.91495
0.04748,0.01988,0.01066,0.00554,0.91644
0.04669,0.01944,0.0104,0.0055,0.91797
0.04593,0.01875,0.01046,0.00544,0.91942
0.04533,0.0183,0.01011,0.0056,0.92066
0.04456,0.01799,0.00985,0.00545,0.92215
0.04382,0.01769,0.00969,0.00531,0.92349
0.04307,0.01745,0.00934,0.00518,0.92496
0.04251,0.01704,0.00913,0.00498,0.92634
0.0416,0.01689,0.00886,0.00483,0.92782
0.041,0.01657,0.00863,0.00467,0.92913
0.04045,0.01628,0.00846,0.00448,0.93033
0.03972,0.01593,0.00822,0.00438,0.93175
0.03895,0.0157,0.0079,0.00426,0.93319
0.03828,0.01522,0.00775,0.00415,0.9346
0.03759,0.015,0.00751,0.0041,0.9358
0.03699,0.01472,0.00733,0.00405,0.93691
0.03646,0.01442,0.00725,0.00388,0.93799
0.03551,0.01437,0.00698,0.00376,0.93938
0.03497,0.01394,0.0069,0.00361,0.94058
0.03429,0.0136,0.00687,0.0035,0.94174
0.03355,0.01307,0.00689,0.0034,0.94309
0.03295,0.01287,0.00662,0.0034,0.94416
0.03235,0.01263,0.00647,0.00336,0.94519
0.03176,0.01235,0.00632,0.00335,0.94622
0.0314,0.01196,0.00619,0.00332,0.94713
0.03086,0.01168,0.00604,0.00328,0.94814
0.03019,0.01147,0.00589,0.00321,0.94924
0.02961,0.01117,0.00584,0.00315,0.95023
0.0291,0.01095,0.00568,0.00308,0.95119
0.02853,0.01063,0.00542,0.00305,0.95237
0.02793,0.01039,0.00518,0.00304,0.95346
0.02731,0.01021,0.00501,0.00296,0.95451
0.02665,0.00988,0.00484,0.00279,0.95584
0.026,0.00962,0.00481,0.00268,0.95689
0.02548,0.00935,0.00475,0.00265,0.95777
0.02506,0.00915,0.00461,0.00258,0.9586
0.02452,0.00904,0.00438,0.00248,0.95958
0.02418,0.00896,0.00418,0.00248,0.9602
0.02377,0.00882,0.00418,0.00231,0.96092
0.02336,0.00856,0.00406,0.0022,0.96182
0.02279,0.00846,0.00387,0.00209,0.96279
0.0222,0.00828,0.00381,0.00197,0.96374
0.02171,0.00805,0.00362,0.0019,0.96472
0.02124,0.00782,0.00347,0.00188,0.96559
0.02071,0.00772,0.00337,0.0018,0.9664
0.02026,0.00752,0.00326,0.00182,0.96714
0.01976,0.00729,0.0032,0.00182,0.96793
0.01923,0.00709,0.00317,0.00173,0.96878
0.01875,0.00675,0.0032,0.00173,0.96957
0.01825,0.00648,0.00313,0.00171,0.97043
0.01792,0.00631,0.00305,0.00166,0.97106
0.01751,0.00612,0.00293,0.0017,0.97174
0.0171,0.00599,0.00283,0.00163,0.97245
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
