,age,cumulative_incidence,group
522,83.41666666666666,0.9257391113273794,Overall
523,83.5,0.9258993289944184,Overall
524,83.58333333333333,0.9261808512180489,Overall
525,83.66666666666666,0.9267872516735414,Overall
526,83.75,0.9271122805229375,Overall
527,83.83333333333333,0.9273982749379259,Overall
528,83.91666666666666,0.9276441740913961,Overall
529,84.0,0.927891403564888,Overall
530,84.08333333333333,0.9279327977075028,Overall
531,84.16666666666666,0.927995211566301,Overall
532,84.25,0.9280370626493779,Overall
533,84.33333333333333,0.9280580798623892,Overall
534,84.41666666666666,0.9281424939663934,Overall
535,84.5,0.9282276079800548,Overall
536,84.58333333333333,0.9282703296419713,Overall
537,84.66666666666666,0.9283347574895984,Overall
538,84.75,0.9283778903469625,Overall
539,84.83333333333333,0.9283995480759172,Overall
540,84.91666666666666,0.9284213243690815,Overall
541,85.0,0.9284432272686014,Overall
542,85.08333333333333,0.928575454135367,Overall
543,85.16666666666666,0.9287084194705169,Overall
544,85.25,0.9288641751083778,Overall
545,85.33333333333333,0.9291100105069978,Overall
546,85.41666666666666,0.9291550057399353,Overall
547,85.5,0.9293583884985765,Overall
548,85.58333333333333,0.9295628175993845,Overall
549,85.66666666666666,0.9298821571569004,Overall
550,85.75,0.9300427148604993,Overall
551,85.83333333333333,0.9302041724918796,Overall
552,85.91666666666666,0.930413420475748,Overall
553,86.0,0.9306004811733939,Overall
554,86.08333333333333,0.9309066208899687,Overall
555,86.16666666666666,0.9310487395991425,Overall
556,86.25,0.9312156918035029,Overall
557,86.33333333333333,0.9313835168844982,Overall
558,86.41666666666666,0.9317216480930927,Overall
559,86.5,0.9318189800273863,Overall
560,86.58333333333333,0.9322837950182293,Overall
561,86.66666666666666,0.9325542664252008,Overall
562,86.75,0.9327764522239466,Overall
563,86.83333333333333,0.9329257825781325,Overall
564,86.91666666666666,0.9331008457854231,Overall
565,87.0,0.9332524299717099,Overall
566,87.08333333333333,0.9335319211290418,Overall
567,87.16666666666666,0.9336342584329232,Overall
568,87.25,0.9337887171022027,Overall
569,87.33333333333333,0.9339958701186994,Overall
570,87.41666666666666,0.9342829580699428,Overall
571,87.5,0.9345724604572999,Overall
572,87.58333333333333,0.9347313937517356,Overall
573,87.66666666666666,0.9348645406433069,Overall
574,87.75,0.9349717595064455,Overall
575,87.83333333333333,0.9351878899276953,Overall
576,87.91666666666666,0.9354047434954822,Overall
577,88.0,0.9356228785955397,Overall
578,88.08333333333333,0.9357051321578111,Overall
579,88.16666666666666,0.9357051321578111,Overall
580,88.25,0.9359554149478543,Overall
581,88.33333333333333,0.9360114960205794,Overall
582,88.41666666666666,0.9360396972122847,Overall
583,88.5,0.9360396972122847,Overall
584,88.58333333333333,0.9360684047090476,Overall
585,88.66666666666666,0.9360973854866047,Overall
586,88.75,0.9361557706985859,Overall
587,88.83333333333333,0.9361557706985859,Overall
588,88.91666666666666,0.9362151330689266,Overall
589,89.0,0.936274800858385,Overall
590,89.08333333333333,0.9364547308324318,Overall
591,89.16666666666666,0.9366970388178182,Overall
592,89.25,0.9368492825917051,Overall
593,89.33333333333333,0.9369723234439375,Overall
594,89.41666666666666,0.9372824990175402,Overall
595,89.5,0.9374385903589599,Overall
596,89.58333333333333,0.9376904732362265,Overall
597,89.66666666666666,0.9378490216503836,Overall
598,89.75,0.9379450818951279,Overall
599,89.83333333333333,0.9380738933494194,Overall
600,89.91666666666666,0.9381389759628198,Overall
601,90.0,0.9382377428984833,Overall
602,90.08333333333333,0.9383372524426855,Overall
603,90.16666666666666,0.9385049965872919,Overall
604,90.25,0.9387413859469235,Overall
605,90.33333333333333,0.9388435403894799,Overall
606,90.41666666666666,0.9389470200165705,Overall
607,90.5,0.939086729352917,Overall
608,90.58333333333333,0.9393685721320822,Overall
609,90.66666666666666,0.9397581432223551,Overall
610,90.75,0.9398295621396967,Overall
611,90.83333333333333,0.9400092826828876,Overall
612,90.91666666666666,0.9401185553920263,Overall
613,91.0,0.9403020157002615,Overall
614,91.08333333333333,0.940598099937334,Overall
615,91.16666666666666,0.9408215553607672,Overall
616,91.25,0.9411229096300949,Overall
617,91.33333333333333,0.9416934240716638,Overall
618,91.41666666666666,0.9418089588984702,Overall
619,91.5,0.9420031880076208,Overall
620,91.58333333333333,0.9420817212669199,Overall
621,91.66666666666666,0.9421611702089406,Overall
622,91.75,0.9423618601110609,Overall
623,91.83333333333333,0.9424834595623034,Overall
624,91.91666666666666,0.9426877086405623,Overall
625,92.0,0.9427289405048496,Overall
626,92.08333333333333,0.9427289405048496,Overall
627,92.16666666666666,0.942771144675443,Overall
628,92.25,0.9428139166151474,Overall
629,92.33333333333333,0.9429004311134602,Overall
630,92.41666666666666,0.9429441186183467,Overall
631,92.5,0.9429441186183467,Overall
632,92.58333333333333,0.9429887632829645,Overall
633,92.66666666666666,0.9429887632829645,Overall
634,92.75,0.9429887632829645,Overall
635,92.83333333333333,0.9431279282220623,Overall
636,92.91666666666666,0.9431747365115913,Overall
637,93.0,0.9432220121051758,Overall
638,93.08333333333333,0.9434131837815893,Overall
639,93.16666666666666,0.9434131837815893,Overall
640,93.25,0.9435113395772847,Overall
641,93.33333333333333,0.9438094327721276,Overall
642,93.41666666666666,0.9440099343501039,Overall
643,93.5,0.9440604669003294,Overall
644,93.58333333333333,0.9441627329571844,Overall
645,93.66666666666666,0.9442146746009451,Overall
646,93.75,0.9443200293231341,Overall
